time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,gender,subject,total_exam_entries,grade,percentage_achieving
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Biology,89373,4,10.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Biology,85977,4,9.2
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Biology,175350,4,9.8
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Biology,89373,3,5.9
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Biology,85977,3,5.4
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Biology,175350,3,5.7
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Biology,89373,2,2.5
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Biology,85977,2,2.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Biology,175350,2,2.3
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Biology,89373,1,1.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Biology,85977,1,1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Biology,175350,1,1.2
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Biology,89373,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Biology,85977,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Biology,175350,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,91AstarG,97.6
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,91AstarG,98.3
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,91AstarG,97.9
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,94AstarC,65.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,94AstarC,68.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,94AstarC,66.7
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,97AstarA,18.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,97AstarA,22.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,97AstarA,19.9
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,9 to 5,50.6
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,9 to 5,54.7
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,9 to 5,52.3
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,9,3.3
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,9,4.9
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,9,4
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,8,6
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,8,7.9
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,8,6.8
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,7,8.7
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,7,9.8
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,7,9.2
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,6,16.3
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,6,16.7
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,6,16.5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,5,16.2
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,5,15.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,5,15.9
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,4,14.8
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,4,13.8
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,4,14.4
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,3,17
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,3,16.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,3,16.6
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,2,9.7
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,2,9.3
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,2,9.5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,1,5.5
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,1,4.4
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,1,5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Business,65627,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Business,47951,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Business,113578,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,91AstarG,98.9
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,91AstarG,99
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,91AstarG,98.9
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,94AstarC,89.8
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,94AstarC,89.6
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,94AstarC,89.7
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,97AstarA,43.5
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,97AstarA,44.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,97AstarA,44
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,9 to 5,79.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,9 to 5,79.2
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,9 to 5,79.3
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,9,13.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,9,13.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,9,13.5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,8,14.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,8,14.8
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,8,14.6
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,7,15.8
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,7,16.2
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,7,16
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,6,19.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,6,18.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,6,18.8
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,5,16.8
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,5,16.2
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,5,16.5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,4,10.5
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,4,10.4
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,4,10.4
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,3,5.6
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,3,6
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,3,5.8
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,2,2.3
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,2,2.4
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,2,2.4
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,1,1.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,1,0.9
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,1,1
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chemistry,86991,Covid impacted,0.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chemistry,83587,Covid impacted,0
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chemistry,170578,Covid impacted,0
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,91AstarG,95.5
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,91AstarG,93.9
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,91AstarG,94.7
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,94AstarC,89
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,94AstarC,89.6
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,94AstarC,89.3
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,97AstarA,72.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,97AstarA,76.7
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,97AstarA,74.5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,9 to 5,85.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,9 to 5,86.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,9 to 5,85.9
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,9,43.9
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,9,49.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,9,46.7
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,8,15.4
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,8,15.7
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,8,15.5
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,7,13.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,7,11.5
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,7,12.3
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,6,5.8
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,6,4.7
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,6,5.3
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,5,7.1
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,5,5.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,5,6.1
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,4,3.6
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,4,3.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,4,3.4
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,3,3.7
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,3,2.1
202223,Academic year,National,E92000001,England,Revised,All schools,Total,Chinese,5818,3,2.9
202223,Academic year,National,E92000001,England,Revised,All schools,Boys,Chinese,2950,2,2.2
202223,Academic year,National,E92000001,England,Revised,All schools,Girls,Chinese,2868,2,1.4
